CustomerID,Name,Age,Gender,City,JoinDate,PurchaseAmount
300,Sneha,25.0,male,Coimbatore,2023-01-15,2000.0
301,Jane Smith,28.0,female,Delhi,2023-01-15,1200.0
302,Sneha,27.0,female,Delhi,2023-01-15,1700.0
303,Rahul,27.0,male,Madurai,2023-01-15,1200.0
304,Aisha,30.0,female,Delhi,2023-01-15,1700.0
110,Jane Smith,28.0,male,Madurai,2023-01-15,1700.0
306,Arun,28.0,female,Chennai,2023-01-15,1500.0
110,Rahul,27.0,male,Bangalore,2023-01-15,2500.0
308,Arun,28.0,male,Delhi,2023-01-15,1200.0
110,Meena,28.0,male,Trichy,2023-01-15,1700.0
110,John Doe,30.0,male,Chennai,2023-01-15,1700.0
311,Ramesh,28.0,male,Delhi,2023-01-15,1800.0
312,Arun,30.0,male,Trichy,2023-01-15,1800.0
313,Vijay,25.0,male,Chennai,2023-01-15,1200.0
314,John Doe,28.0,male,Chennai,2023-01-15,1700.0
110,Niyaz,28.0,male,Chennai,2023-01-15,1700.0
316,Anu,28.0,male,Madurai,2023-01-15,1200.0
110,Vijay,27.0,male,Bangalore,2023-01-15,1200.0
319,Karthik,28.0,male,Cuddalore,2023-01-15,1200.0
320,Kiran,28.0,male,Chennai,2023-01-15,1700.0
321,Niyaz,28.0,male,Madurai,2023-01-15,2000.0
323,Aisha,28.0,male,Hyderabad,2023-01-15,1700.0
324,Priya,28.0,male,Delhi,2023-01-15,1500.0
110,Kiran,28.0,male,Chennai,2023-01-15,1700.0
326,Ramesh,28.0,female,Chennai,2023-01-15,1700.0
110,Meena,30.0,female,Bangalore,2023-01-15,1200.0
329,Karthik,28.0,female,Coimbatore,2023-01-15,1700.0
330,Ramesh,28.0,male,Delhi,2023-01-15,2500.0
331,Kiran,28.0,male,Chennai,2023-01-15,1500.0
332,Ramesh,28.0,male,Chennai,2023-01-15,1700.0
110,Ramesh,27.0,male,Mumbai,2023-01-15,1700.0
334,Jane Smith,28.0,male,Hyderabad,2023-01-15,1200.0
335,John Doe,25.0,male,Trichy,2023-01-15,1700.0
110,Niyaz,28.0,male,Delhi,2023-01-15,1500.0
338,Vijay,28.0,female,Chennai,2023-01-15,1700.0
339,Kiran,28.0,male,Chennai,2023-01-15,1800.0
341,Mohan,30.0,male,Cuddalore,2023-01-15,1500.0
342,Kiran,30.0,male,Chennai,2023-01-15,1700.0
343,Aisha,27.0,male,Delhi,2023-01-15,1700.0
344,John Doe,28.0,male,Coimbatore,2023-01-15,1700.0
110,Niyaz,27.0,female,Chennai,2023-01-15,2000.0
347,Rahul,30.0,male,Delhi,2023-01-15,2500.0
348,Kiran,30.0,female,Trichy,2023-01-15,1800.0
110,Jane Smith,28.0,female,Coimbatore,2023-01-15,1200.0
110,Aisha,28.0,male,Madurai,2023-01-15,1500.0
110,Kiran,30.0,male,Bangalore,2023-01-15,1700.0
353,Kiran,28.0,male,Chennai,2023-01-15,2500.0
110,Sneha,27.0,male,Mumbai,2023-01-15,2000.0
355,Arun,28.0,male,Mumbai,2023-01-15,1800.0
356,Meena,25.0,male,Mumbai,2023-01-15,1700.0
357,Jane Smith,28.0,male,Trichy,2023-01-15,1700.0
359,Mohan,25.0,male,Cuddalore,2023-01-15,1500.0
360,Mohan,27.0,female,Chennai,2023-01-15,1500.0
361,Ramesh,28.0,male,Hyderabad,2023-01-15,1500.0
362,Karthik,28.0,male,Cuddalore,2023-01-15,2500.0
363,Aisha,28.0,male,Bangalore,2023-01-15,1800.0
364,Aisha,25.0,male,Chennai,2023-01-15,1500.0
110,Meena,28.0,male,Mumbai,2023-01-15,2000.0
110,Anu,28.0,female,Mumbai,2023-01-15,2000.0
367,Mohan,28.0,female,Mumbai,2023-01-15,1500.0
368,Ramesh,28.0,female,Mumbai,2023-01-15,1700.0
110,Mohan,27.0,female,Chennai,2023-01-15,1700.0
371,Kiran,28.0,male,Cuddalore,2023-01-15,1800.0
372,Ramesh,27.0,male,Mumbai,2023-01-15,1700.0
110,Sneha,28.0,female,Chennai,2023-01-15,1700.0
374,Niyaz,28.0,female,Madurai,2023-01-15,2500.0
110,Ramesh,28.0,male,Delhi,2023-01-15,2000.0
376,Niyaz,27.0,female,Hyderabad,2023-01-15,1500.0
377,Meena,28.0,female,Hyderabad,2023-01-15,1200.0
378,Kiran,25.0,male,Cuddalore,2023-01-15,2500.0
379,Ramesh,27.0,female,Chennai,2023-01-15,2500.0
110,Jane Smith,28.0,male,Trichy,2023-01-15,1800.0
381,Kiran,30.0,male,Chennai,2023-01-15,1700.0
382,Ramesh,28.0,male,Coimbatore,2023-01-15,2000.0
383,Mohan,28.0,male,Cuddalore,2023-01-15,1700.0
384,Priya,28.0,male,Madurai,2023-01-15,1200.0
385,Jane Smith,27.0,female,Mumbai,2023-01-15,1700.0
110,Jane Smith,25.0,female,Mumbai,2023-01-15,1800.0
387,Anu,28.0,male,Chennai,2023-01-15,2000.0
110,Sneha,28.0,female,Trichy,2023-01-15,1700.0
390,Arun,28.0,male,Cuddalore,2023-01-15,1500.0
391,Aisha,28.0,male,Delhi,2023-01-15,1700.0
392,John Doe,28.0,male,Coimbatore,2023-01-15,1800.0
393,Priya,25.0,female,Cuddalore,2023-01-15,1200.0
110,Sneha,28.0,female,Coimbatore,2023-01-15,1700.0
395,John Doe,28.0,male,Mumbai,2023-01-15,2000.0
396,John Doe,30.0,male,Trichy,2023-01-15,1700.0
397,Karthik,25.0,female,Hyderabad,2023-01-15,2000.0
398,Arun,28.0,male,Bangalore,2023-01-15,1800.0
399,Rahul,28.0,male,Delhi,2023-01-15,1500.0
400,Ramesh,25.0,male,Coimbatore,2023-01-15,1200.0
401,John Doe,28.0,male,Madurai,2023-01-15,1800.0
402,Kiran,25.0,male,Hyderabad,2023-01-15,1500.0
403,Meena,28.0,female,Chennai,2023-01-15,1700.0
404,Priya,28.0,male,Cuddalore,2023-01-15,1800.0
405,Aisha,28.0,male,Chennai,2023-01-15,1700.0
406,Arun,28.0,male,Chennai,2023-01-15,1700.0
110,Vijay,28.0,male,Chennai,2023-01-15,2000.0
408,Priya,28.0,female,Delhi,2023-01-15,1200.0
409,Sneha,28.0,male,Chennai,2023-01-15,2000.0
410,Vijay,28.0,male,Bangalore,2023-01-15,1500.0
110,Niyaz,28.0,female,Coimbatore,2023-01-15,1500.0
110,Rahul,25.0,female,Delhi,2023-01-15,2000.0
110,Arun,25.0,male,Cuddalore,2023-01-15,1200.0
110,Jane Smith,30.0,male,Cuddalore,2023-01-15,1700.0
415,Mohan,28.0,female,Cuddalore,2023-01-15,1500.0
417,Karthik,28.0,male,Chennai,2023-01-15,1800.0
418,Arun,27.0,female,Hyderabad,2023-01-15,1800.0
110,Kiran,28.0,male,Madurai,2023-01-15,1800.0
420,Jane Smith,25.0,male,Mumbai,2023-01-15,2000.0
110,Karthik,30.0,female,Delhi,2023-01-15,2000.0
422,John Doe,28.0,male,Chennai,2023-01-15,2500.0
423,Arun,27.0,female,Chennai,2023-01-15,2000.0
110,Karthik,30.0,male,Hyderabad,2023-01-15,1200.0
425,Meena,30.0,female,Delhi,2023-01-15,1700.0
426,Aisha,28.0,male,Chennai,2023-01-15,1700.0
427,Ramesh,28.0,male,Madurai,2023-01-15,1700.0
110,Sneha,28.0,female,Coimbatore,2023-01-15,2000.0
110,Meena,28.0,male,Hyderabad,2023-01-15,1700.0
431,Meena,28.0,male,Coimbatore,2023-01-15,1700.0
432,Ramesh,27.0,male,Hyderabad,2023-01-15,2500.0
433,Anu,30.0,male,Delhi,2023-01-15,2000.0
434,Sneha,28.0,male,Madurai,2023-01-15,1800.0
435,Arun,28.0,female,Bangalore,2023-01-15,2500.0
436,Meena,28.0,male,Chennai,2023-01-15,1800.0
437,Aisha,27.0,male,Delhi,2023-01-15,2000.0
439,Niyaz,25.0,male,Delhi,2023-01-15,2000.0
440,Anu,28.0,female,Bangalore,2023-01-15,1200.0
110,Rahul,28.0,male,Cuddalore,2023-01-15,1700.0
442,Arun,27.0,female,Bangalore,2023-01-15,1700.0
443,Aisha,30.0,male,Hyderabad,2023-01-15,1700.0
444,John Doe,28.0,male,Bangalore,2023-01-15,1500.0
445,Mohan,30.0,male,Mumbai,2023-01-15,1700.0
446,Kiran,25.0,male,Chennai,2023-01-15,2000.0
447,Aisha,28.0,male,Coimbatore,2023-01-15,2000.0
448,Ramesh,28.0,female,Cuddalore,2023-01-15,1700.0
110,Meena,28.0,male,Coimbatore,2023-01-15,1700.0
450,Priya,28.0,female,Chennai,2023-01-15,2000.0
452,Niyaz,30.0,male,Bangalore,2023-01-15,2500.0
453,Sneha,28.0,male,Delhi,2023-01-15,1700.0
454,Priya,28.0,male,Mumbai,2023-01-15,1700.0
455,Vijay,28.0,female,Mumbai,2023-01-15,1700.0
110,Sneha,28.0,male,Hyderabad,2023-01-15,1800.0
110,Jane Smith,27.0,female,Mumbai,2023-01-15,1200.0
458,Ramesh,28.0,male,Chennai,2023-01-15,1700.0
459,Jane Smith,30.0,female,Chennai,2023-01-15,1700.0
460,Niyaz,28.0,male,Madurai,2023-01-15,1700.0
110,Kiran,28.0,male,Delhi,2023-01-15,2000.0
462,Vijay,28.0,male,Hyderabad,2023-01-15,1700.0
463,Rahul,28.0,male,Hyderabad,2023-01-15,1200.0
464,Jane Smith,30.0,female,Chennai,2023-01-15,1700.0
465,Aisha,28.0,female,Madurai,2023-01-15,1500.0
466,John Doe,27.0,male,Mumbai,2023-01-15,1200.0
468,Niyaz,30.0,female,Chennai,2023-01-15,1700.0
469,Jane Smith,30.0,female,Chennai,2023-01-15,2500.0
110,Vijay,30.0,male,Madurai,2023-01-15,2000.0
110,Anu,30.0,male,Cuddalore,2023-01-15,1200.0
472,Kiran,25.0,female,Hyderabad,2023-01-15,1700.0
473,Arun,27.0,female,Bangalore,2023-01-15,2500.0
474,Niyaz,28.0,male,Chennai,2023-01-15,1700.0
475,Meena,28.0,male,Chennai,2023-01-15,2500.0
476,Kiran,25.0,female,Madurai,2023-01-15,2000.0
477,Aisha,27.0,female,Hyderabad,2023-01-15,1700.0
478,Karthik,28.0,male,Trichy,2023-01-15,1200.0
480,Karthik,27.0,male,Bangalore,2023-01-15,1800.0
482,Kiran,28.0,male,Trichy,2023-01-15,1200.0
110,Sneha,28.0,male,Hyderabad,2023-01-15,1700.0
484,Kiran,28.0,male,Bangalore,2023-01-15,2000.0
485,Anu,28.0,female,Hyderabad,2023-01-15,1700.0
486,Rahul,25.0,male,Delhi,2023-01-15,1800.0
487,Arun,28.0,female,Chennai,2023-01-15,2000.0
488,Priya,30.0,female,Cuddalore,2023-01-15,1500.0
489,Kiran,28.0,female,Chennai,2023-01-15,1700.0
490,Mohan,30.0,male,Trichy,2023-01-15,1200.0
491,Karthik,30.0,female,Mumbai,2023-01-15,1200.0
492,Jane Smith,30.0,female,Chennai,2023-01-15,1800.0
110,Aisha,28.0,male,Chennai,2023-01-15,2000.0
494,Niyaz,25.0,female,Chennai,2023-01-15,1200.0
496,John Doe,25.0,male,Chennai,2023-01-15,1500.0
497,Mohan,28.0,female,Trichy,2023-01-15,1700.0
499,Rahul,28.0,female,Chennai,2023-01-15,1500.0
110,Aisha,28.0,female,Chennai,2023-01-15,1700.0
502,Karthik,28.0,female,Bangalore,2023-01-15,1200.0
503,Meena,28.0,male,Delhi,2023-01-15,2000.0
504,Niyaz,28.0,male,Madurai,2023-01-15,1700.0
505,Karthik,28.0,male,Hyderabad,2023-01-15,1700.0
507,Ramesh,28.0,male,Hyderabad,2023-01-15,2000.0
110,Aisha,28.0,female,Madurai,2023-01-15,2500.0
510,Arun,27.0,male,Chennai,2023-01-15,1700.0
511,Rahul,28.0,male,Madurai,2023-01-15,1800.0
512,Anu,28.0,male,Madurai,2023-01-15,1500.0
513,Mohan,28.0,male,Chennai,2023-01-15,1700.0
110,Niyaz,30.0,male,Bangalore,2023-01-15,1500.0
515,Niyaz,30.0,male,Trichy,2023-01-15,1200.0
110,Karthik,25.0,female,Trichy,2023-01-15,1200.0
519,Mohan,28.0,male,Mumbai,2023-01-15,1700.0
520,Mohan,30.0,male,Hyderabad,2023-01-15,1700.0
110,Karthik,28.0,male,Coimbatore,2023-01-15,2000.0
110,Niyaz,28.0,female,Madurai,2023-01-15,1800.0
523,Vijay,28.0,male,Hyderabad,2023-01-15,2000.0
526,Anu,28.0,male,Chennai,2023-01-15,1700.0
527,Meena,30.0,male,Cuddalore,2023-01-15,1700.0
110,Arun,28.0,female,Chennai,2023-01-15,1500.0
529,Vijay,28.0,female,Bangalore,2023-01-15,1500.0
530,John Doe,25.0,male,Mumbai,2023-01-15,1700.0
531,Anu,25.0,female,Trichy,2023-01-15,1700.0
532,Ramesh,28.0,male,Coimbatore,2023-01-15,1700.0
534,Priya,28.0,male,Mumbai,2023-01-15,1700.0
535,Arun,28.0,male,Delhi,2023-01-15,2500.0
536,Jane Smith,28.0,female,Mumbai,2023-01-15,1200.0
537,Ramesh,28.0,male,Chennai,2023-01-15,1700.0
539,John Doe,27.0,female,Coimbatore,2023-01-15,1800.0
540,Arun,28.0,male,Chennai,2023-01-15,1700.0
541,Niyaz,30.0,male,Chennai,2023-01-15,1800.0
542,Meena,28.0,male,Mumbai,2023-01-15,1700.0
110,Priya,30.0,male,Delhi,2023-01-15,1700.0
110,Jane Smith,28.0,male,Bangalore,2023-01-15,2000.0
545,Meena,25.0,female,Chennai,2023-01-15,1200.0
546,Aisha,28.0,male,Chennai,2023-01-15,1800.0
547,Karthik,25.0,male,Chennai,2023-01-15,2500.0
549,Meena,27.0,male,Chennai,2023-01-15,1700.0
550,Sneha,28.0,female,Madurai,2023-01-15,1200.0
551,John Doe,28.0,male,Mumbai,2023-01-15,1700.0
552,Anu,28.0,female,Chennai,2023-01-15,1200.0
553,Kiran,30.0,female,Delhi,2023-01-15,1800.0
110,Jane Smith,27.0,male,Chennai,2023-01-15,1800.0
110,Sneha,30.0,male,Trichy,2023-01-15,1500.0
557,Anu,28.0,male,Delhi,2023-01-15,1500.0
110,Mohan,28.0,male,Cuddalore,2023-01-15,1200.0
559,Karthik,30.0,male,Trichy,2023-01-15,2000.0
560,Kiran,28.0,male,Cuddalore,2023-01-15,1800.0
561,Aisha,28.0,female,Madurai,2023-01-15,1700.0
562,John Doe,25.0,female,Cuddalore,2023-01-15,1700.0
564,John Doe,28.0,male,Chennai,2023-01-15,1800.0
565,Vijay,28.0,male,Trichy,2023-01-15,1500.0
566,Anu,30.0,female,Chennai,2023-01-15,2500.0
110,Anu,28.0,female,Cuddalore,2023-01-15,1200.0
110,John Doe,27.0,female,Trichy,2023-01-15,1700.0
569,Meena,28.0,male,Madurai,2023-01-15,1200.0
570,Kiran,28.0,female,Delhi,2023-01-15,1700.0
571,Aisha,27.0,female,Chennai,2023-01-15,2500.0
572,Rahul,30.0,male,Coimbatore,2023-01-15,1500.0
573,Ramesh,30.0,male,Bangalore,2023-01-15,1700.0
110,Jane Smith,25.0,male,Chennai,2023-01-15,1500.0
575,Arun,30.0,female,Bangalore,2023-01-15,1200.0
576,Sneha,28.0,male,Mumbai,2023-01-15,1200.0
577,Vijay,28.0,male,Chennai,2023-01-15,1800.0
578,Vijay,30.0,male,Chennai,2023-01-15,1500.0
110,Priya,28.0,male,Coimbatore,2023-01-15,1800.0
580,Ramesh,28.0,female,Trichy,2023-01-15,2000.0
581,Mohan,28.0,male,Mumbai,2023-01-15,2500.0
583,Vijay,30.0,male,Chennai,2023-01-15,1800.0
584,Niyaz,30.0,male,Chennai,2023-01-15,2000.0
585,Niyaz,28.0,male,Bangalore,2023-01-15,2000.0
586,Meena,25.0,male,Madurai,2023-01-15,1800.0
110,Mohan,28.0,female,Delhi,2023-01-15,2000.0
588,Kiran,30.0,female,Bangalore,2023-01-15,2500.0
110,Kiran,30.0,female,Cuddalore,2023-01-15,1200.0
590,Meena,27.0,male,Bangalore,2023-01-15,1700.0
591,Aisha,30.0,male,Delhi,2023-01-15,2000.0
592,Priya,28.0,male,Cuddalore,2023-01-15,2000.0
594,Sneha,27.0,female,Hyderabad,2023-01-15,1700.0
595,Mohan,27.0,female,Mumbai,2023-01-15,1500.0
596,Priya,28.0,male,Hyderabad,2023-01-15,1800.0
597,Ramesh,28.0,female,Mumbai,2023-01-15,1700.0
598,Niyaz,30.0,male,Delhi,2023-01-15,1200.0
599,Niyaz,30.0,female,Trichy,2023-01-15,2000.0
110,Anu,28.0,female,Chennai,2023-01-15,1500.0
601,Aisha,25.0,male,Hyderabad,2023-01-15,1800.0
110,Aisha,30.0,female,Chennai,2023-01-15,1200.0
110,Vijay,28.0,male,Chennai,2023-01-15,1700.0
604,Arun,30.0,male,Bangalore,2023-01-15,1700.0
605,Ramesh,25.0,male,Trichy,2023-01-15,1700.0
606,Niyaz,28.0,male,Chennai,2023-01-15,1800.0
110,Jane Smith,28.0,male,Chennai,2023-01-15,1700.0
608,Rahul,28.0,male,Chennai,2023-01-15,1200.0
611,Meena,25.0,male,Hyderabad,2023-01-15,1800.0
612,Sneha,28.0,male,Mumbai,2023-01-15,2500.0
613,Arun,28.0,male,Chennai,2023-01-15,1500.0
110,Ramesh,28.0,male,Coimbatore,2023-01-15,1800.0
